# Fractional UCA Table, generated from standard UCA
# 2010-05-27, 22:34:57 GMT [MD]
# VERSION: UCA=6.0.0, UCD=6.0.0

# Generated processed version, as described in ICU design document.
# NOTES
#  - Bugs in UCA data are NOT FIXED, except for the following problems:
#    - canonical equivalents are decomposed directly (some beta UCA are wrong).
#    - overlapping variable ranges are fixed.
#  - Format is as follows:
#      <codepoint> (' ' <codepoint>)* ';' ('L' | 'S') ';' <fractionalCE>+ ' # ' <UCA_CE> '# ' <name> 
#    - zero weights are not printed
#    - S: contains at least one lowercase or SMALL kana
#    - L: otherwise
#    - Different primaries are separated by a blank line.
# WARNING
#  - Differs from previous version in that MAX value was introduced at 1F.
#    All tertiary values are shifted down by 1, filling the gap at 7!

[UCA version = 6.0.0]

0000; [,,]

A3AB; [C7 9F, 05, 05]

A3AC; [C7 A1, 05, 05]

A3AD; [C7 A3, 05, 05]

A3AE; [C7 A5, 05, 05]

A3AF; [C7 A7, 05, 05]

A3B0; [C7 A9, 05, 05]

A3B1; [C7 AB, 05, 05]

A3B2; [C7 AD, 05, 05]

A3B3; [C7 AF, 05, 05]

A3B4; [C7 B1, 05, 05]

A3B5; [C7 B3, 05, 05]

A3B6; [C7 B5, 05, 05]

A3B7; [C7 B7, 05, 05]

A3B8; [C7 B9, 05, 05]

A3B9; [C7 BB, 05, 05]

A3BA; [C7 BD, 05, 05]

A3BB; [C7 BF, 05, 05]

A3BC; [C7 C1, 05, 05]

A3BD; [C7 C3, 05, 05]

A3BE; [C7 C5, 05, 05]

A3BF; [C7 C7, 05, 05]

A3C0; [C7 C9, 05, 05]

A3C1; [C7 CB, 05, 05]

A3C2; [C7 CD, 05, 05]

A3C3; [C7 CF, 05, 05]

A3C4; [C7 D1, 05, 05]

A3C5; [C7 D3, 05, 05]

A3C6; [C7 D5, 05, 05]

A3C7; [C7 D7, 05, 05]

A3C8; [C7 D9, 05, 05]

A3C9; [C7 DB, 05, 05]

A3CA; [C7 DD, 05, 05]

A3CB; [C7 DF, 05, 05]

A3CC; [C7 E1, 05, 05]

A3CD; [C7 E3, 05, 05]

A3CE; [C7 E5, 05, 05]

A3CF; [C7 E7, 05, 05]

A3D0; [C7 E9, 05, 05]

A3D1; [C7 EB, 05, 05]

A3D2; [C7 ED, 05, 05]

A3D3; [C7 EF, 05, 05]

A3D4; [C7 F1, 05, 05]

A3D5; [C7 F3, 05, 05]

A3D6; [C7 F5, 05, 05]

A3D7; [C7 F7, 05, 05]

A3D8; [C7 F9, 05, 05]

A3D9; [C7 FB, 05, 05]

A3DA; [C7 FD, 05, 05]

A3DB; [C8 05, 05, 05]

A3DC; [C8 07, 05, 05]

A3DD; [C8 09, 05, 05]

A3DE; [C8 0B, 05, 05]

A3DF; [C8 0D, 05, 05]

A3E0; [C8 0F, 05, 05]

A3E1; [C8 11, 05, 05]

A3E2; [C8 13, 05, 05]

A3E3; [C8 15, 05, 05]

A3E4; [C8 17, 05, 05]

A3E5; [C8 19, 05, 05]

A3E6; [C8 1B, 05, 05]

A3E7; [C8 1D, 05, 05]

A3E8; [C8 1F, 05, 05]

A3E9; [C8 21, 05, 05]

A3EA; [C8 23, 05, 05]

A3EB; [C8 25, 05, 05]

A3EC; [C8 27, 05, 05]

A3ED; [C8 29, 05, 05]

A3EE; [C8 2B, 05, 05]

A3EF; [C8 2D, 05, 05]

A3F0; [C8 2F, 05, 05]

A3F1; [C8 31, 05, 05]

A3F2; [C8 33, 05, 05]

A3F3; [C8 35, 05, 05]

A3F4; [C8 37, 05, 05]

A3F5; [C8 39, 05, 05]

A3F6; [C8 3B, 05, 05]

A3F7; [C8 3D, 05, 05]

A3F8; [C8 3F, 05, 05]

A3F9; [C8 41, 05, 05]

A3FA; [C8 43, 05, 05]

A3FB; [C8 45, 05, 05]

A3FC; [C8 47, 05, 05]

A3FD; [C8 49, 05, 05]

A3FE; [C8 4B, 05, 05]

A3FF; [C8 4D, 05, 05]

A400; [C8 4F, 05, 05]

A401; [C8 51, 05, 05]

A402; [C8 53, 05, 05]

A403; [C8 55, 05, 05]

A404; [C8 57, 05, 05]

A405; [C8 59, 05, 05]

A406; [C8 5B, 05, 05]

A407; [C8 5D, 05, 05]

A408; [C8 5F, 05, 05]

A409; [C8 61, 05, 05]

A40A; [C8 63, 05, 05]

A40B; [C8 65, 05, 05]

A40C; [C8 67, 05, 05]

A40D; [C8 69, 05, 05]

A40E; [C8 6B, 05, 05]

A40F; [C8 6D, 05, 05]

A410; [C8 6F, 05, 05]

A411; [C8 71, 05, 05]

A412; [C8 73, 05, 05]

A413; [C8 75, 05, 05]

A414; [C8 77, 05, 05]

A415; [C8 79, 05, 05]

A416; [C8 7B, 05, 05]

A417; [C8 7D, 05, 05]

A418; [C8 7F, 05, 05]

A419; [C8 81, 05, 05]

A41A; [C8 83, 05, 05]

A41B; [C8 85, 05, 05]

A41C; [C8 87, 05, 05]

A41D; [C8 89, 05, 05]

A41E; [C8 8B, 05, 05]

A41F; [C8 8D, 05, 05]

A420; [C8 8F, 05, 05]

A421; [C8 91, 05, 05]

A422; [C8 93, 05, 05]

A423; [C8 95, 05, 05]

A424; [C8 97, 05, 05]

A425; [C8 99, 05, 05]

A426; [C8 9B, 05, 05]

A427; [C8 9D, 05, 05]

A428; [C8 9F, 05, 05]

A429; [C8 A1, 05, 05]

A42A; [C8 A3, 05, 05]

A42B; [C8 A5, 05, 05]

A42C; [C8 A7, 05, 05]

A42D; [C8 A9, 05, 05]

A42E; [C8 AB, 05, 05]

A42F; [C8 AD, 05, 05]

A430; [C8 AF, 05, 05]

A431; [C8 B1, 05, 05]

A432; [C8 B3, 05, 05]

A433; [C8 B5, 05, 05]

A434; [C8 B7, 05, 05]

A435; [C8 B9, 05, 05]

A436; [C8 BB, 05, 05]

A437; [C8 BD, 05, 05]

A438; [C8 BF, 05, 05]

A439; [C8 C1, 05, 05]

A43A; [C8 C3, 05, 05]

A43B; [C8 C5, 05, 05]

A43C; [C8 C7, 05, 05]

A43D; [C8 C9, 05, 05]

A43E; [C8 CB, 05, 05]

A43F; [C8 CD, 05, 05]

A440; [C8 CF, 05, 05]

A441; [C8 D1, 05, 05]

A442; [C8 D3, 05, 05]

A443; [C8 D5, 05, 05]

A444; [C8 D7, 05, 05]

A445; [C8 D9, 05, 05]

A446; [C8 DB, 05, 05]

A447; [C8 DD, 05, 05]

A448; [C8 DF, 05, 05]

A449; [C8 E1, 05, 05]

A44A; [C8 E3, 05, 05]

A44B; [C8 E5, 05, 05]

A44C; [C8 E7, 05, 05]

A44D; [C8 E9, 05, 05]

A44E; [C8 EB, 05, 05]

A44F; [C8 ED, 05, 05]

A450; [C8 EF, 05, 05]

A451; [C8 F1, 05, 05]

A452; [C8 F3, 05, 05]

A453; [C8 F5, 05, 05]

A454; [C8 F7, 05, 05]

A455; [C8 F9, 05, 05]

A456; [C8 FB, 05, 05]

A457; [C8 FD, 05, 05]

A458; [C9 05, 05, 05]

A459; [C9 07, 05, 05]

A45A; [C9 09, 05, 05]

A45B; [C9 0B, 05, 05]

A45C; [C9 0D, 05, 05]

A45D; [C9 0F, 05, 05]

A45E; [C9 11, 05, 05]

A45F; [C9 13, 05, 05]

A460; [C9 15, 05, 05]

A461; [C9 17, 05, 05]

A462; [C9 19, 05, 05]

A463; [C9 1B, 05, 05]

A464; [C9 1D, 05, 05]

A465; [C9 1F, 05, 05]

A466; [C9 21, 05, 05]

A467; [C9 23, 05, 05]

A468; [C9 25, 05, 05]

A469; [C9 27, 05, 05]

A46A; [C9 29, 05, 05]

A46B; [C9 2B, 05, 05]

A46C; [C9 2D, 05, 05]

A46D; [C9 2F, 05, 05]

A46E; [C9 31, 05, 05]

A46F; [C9 33, 05, 05]

A470; [C9 35, 05, 05]

A471; [C9 37, 05, 05]

A472; [C9 39, 05, 05]

A473; [C9 3B, 05, 05]

A474; [C9 3D, 05, 05]

A475; [C9 3F, 05, 05]

A476; [C9 41, 05, 05]

A477; [C9 43, 05, 05]

A478; [C9 45, 05, 05]

A479; [C9 47, 05, 05]

A47A; [C9 49, 05, 05]

A47B; [C9 4B, 05, 05]

A47C; [C9 4D, 05, 05]

A47D; [C9 4F, 05, 05]

A47E; [C9 51, 05, 05]

A47F; [C9 53, 05, 05]

A480; [C9 55, 05, 05]

A481; [C9 57, 05, 05]

A482; [C9 59, 05, 05]

A483; [C9 5B, 05, 05]

A484; [C9 5D, 05, 05]

A485; [C9 5F, 05, 05]

A486; [C9 61, 05, 05]

A487; [C9 63, 05, 05]

A488; [C9 65, 05, 05]

A489; [C9 67, 05, 05]

A48A; [C9 69, 05, 05]

A48B; [C9 6B, 05, 05]

A48C; [C9 6D, 05, 05]

A4F8; [C9 6F, 05, 05]

A4F9; [C9 71, 05, 05]

A4FA; [C9 73, 05, 05]

A4FB; [C9 75, 05, 05]

A4FD; [C9 77, 05, 05]

A4FC; [C9 79, 05, 05]

A4D0; [CA 20, 05, 05]

A4D1; [CA 22, 05, 05]

A4D2; [CA 24, 05, 05]

A4D3; [CA 26, 05, 05]

A4D4; [CA 28, 05, 05]

A4D5; [CA 2A, 05, 05]

A4D6; [CA 2C, 05, 05]

A4D7; [CA 2E, 05, 05]

A4D8; [CA 30, 05, 05]

A4D9; [CA 32, 05, 05]

A4DA; [CA 34, 05, 05]

A4DB; [CA 36, 05, 05]

A4DC; [CA 38, 05, 05]

A4DD; [CA 3A, 05, 05]

A4DE; [CA 3C, 05, 05]

A4DF; [CA 3E, 05, 05]

A4E0; [CA 40, 05, 05]

A4E1; [CA 42, 05, 05]

A4E2; [CA 44, 05, 05]

A4E3; [CA 46, 05, 05]

A4E4; [CA 48, 05, 05]

A4E5; [CA 4A, 05, 05]

A4E6; [CA 4C, 05, 05]

A4E7; [CA 4E, 05, 05]

A4E8; [CA 50, 05, 05]

A4E9; [CA 52, 05, 05]

A4EB; [CA 54, 05, 05]

A4ED; [CA 56, 05, 05]

A4EA; [CA 58, 05, 05]

A4EC; [CA 5A, 05, 05]

A4EE; [CA 5C, 05, 05]

A4EF; [CA 5E, 05, 05]

A4F0; [CA 60, 05, 05]

A4F1; [CA 62, 05, 05]

A4F2; [CA 64, 05, 05]

A4F3; [CA 66, 05, 05]

A4F4; [CA 68, 05, 05]

A4F5; [CA 6A, 05, 05]

A4F6; [CA 6C, 05, 05]

A4F7; [CA 6E, 05, 05]

D800 DE80; [CA 70, 05, 05]

D800 DE81; [CA 72, 05, 05]

D800 DE82; [CA 74, 05, 05]

D800 DE83; [CA 76, 05, 05]

D800 DE84; [CA 78, 05, 05]

D800 DE85; [CA 7A, 05, 05]

D800 DE86; [CA 7C, 05, 05]

D800 DE87; [CA 7E, 05, 05]

D800 DE88; [CA 80, 05, 05]

D800 DE89; [CA 82, 05, 05]

D800 DE8A; [CA 84, 05, 05]

D800 DE8B; [CA 86, 05, 05]

D800 DE8C; [CA 88, 05, 05]

D800 DE8D; [CA 8A, 05, 05]

D800 DE8E; [CA 8C, 05, 05]

D800 DE8F; [CA 8E, 05, 05]

D800 DE90; [CA 90, 05, 05]

D800 DE91; [CA 92, 05, 05]

D800 DE92; [CA 94, 05, 05]

D800 DE93; [CA 96, 05, 05]

D800 DE94; [CA 98, 05, 05]

D800 DE95; [CA 9A, 05, 05]

D800 DE96; [CA 9C, 05, 05]

D800 DE97; [CA 9E, 05, 05]

D800 DE98; [CA A0, 05, 05]

D800 DE99; [CA A2, 05, 05]

D800 DE9A; [CA A4, 05, 05]

D800 DE9B; [CA A6, 05, 05]

D800 DE9C; [CA A8, 05, 05]

D800 DEA0; [CA AA, 05, 05]

D800 DEA1; [CA AC, 05, 05]

D800 DEA2; [CA AE, 05, 05]

D800 DEA3; [CA B0, 05, 05]

D800 DEA4; [CA B2, 05, 05]

D800 DEA5; [CA B4, 05, 05]

D800 DEA6; [CA B6, 05, 05]

D800 DEA7; [CA B8, 05, 05]

D800 DEA8; [CA BA, 05, 05]

D800 DEA9; [CA BC, 05, 05]

D800 DEAA; [CA BE, 05, 05]

D800 DEAB; [CA C0, 05, 05]

D800 DEAC; [CA C2, 05, 05]

D800 DEAD; [CA C4, 05, 05]

D800 DEAE; [CA C6, 05, 05]

D800 DEAF; [CA C8, 05, 05]

D800 DEB0; [CA CA, 05, 05]

D800 DEB1; [CA CC, 05, 05]

D800 DEB2; [CA CE, 05, 05]

D800 DEB3; [CA D0, 05, 05]

D800 DEB4; [CA D2, 05, 05]

D800 DEB5; [CA D4, 05, 05]

D800 DEB6; [CA D6, 05, 05]

D800 DEB7; [CA D8, 05, 05]

D800 DEB8; [CA DA, 05, 05]

D800 DEB9; [CA DC, 05, 05]

D800 DEBA; [CA DE, 05, 05]

D800 DEBB; [CA E0, 05, 05]

D800 DEBC; [CA E2, 05, 05]

D800 DEBD; [CA E4, 05, 05]

D800 DEBE; [CA E6, 05, 05]

D800 DEBF; [CA E8, 05, 05]

D800 DEC0; [CA EA, 05, 05]

D800 DEC1; [CA EC, 05, 05]

D800 DEC2; [CA EE, 05, 05]

D800 DEC3; [CA F0, 05, 05]

D800 DEC4; [CA F2, 05, 05]

D800 DEC5; [CA F4, 05, 05]

D800 DEC6; [CA F6, 05, 05]

D800 DEC7; [CA F8, 05, 05]

D800 DEC8; [CA FA, 05, 05]

D800 DEC9; [CA FC, 05, 05]

D800 DECA; [CA FE, 05, 05]

D800 DECB; [CB 05, 05, 05]

D800 DECC; [CB 07, 05, 05]

D800 DECD; [CB 09, 05, 05]

D800 DECE; [CB 0B, 05, 05]

D800 DECF; [CB 0D, 05, 05]

D800 DED0; [CB 0F, 05, 05]

D802 DD20; [CB 11, 05, 05]

D802 DD21; [CB 13, 05, 05]

D802 DD22; [CB 15, 05, 05]

D802 DD23; [CB 17, 05, 05]

D802 DD24; [CB 19, 05, 05]

D802 DD25; [CB 1B, 05, 05]

D802 DD26; [CB 1D, 05, 05]

D802 DD27; [CB 1F, 05, 05]

D802 DD28; [CB 21, 05, 05]

D802 DD29; [CB 23, 05, 05]

D802 DD2A; [CB 25, 05, 05]

D802 DD2B; [CB 27, 05, 05]

D802 DD2C; [CB 29, 05, 05]

D802 DD2D; [CB 2B, 05, 05]

D802 DD2E; [CB 2D, 05, 05]

D802 DD2F; [CB 2F, 05, 05]

D802 DD30; [CB 31, 05, 05]

D802 DD31; [CB 33, 05, 05]

D802 DD32; [CB 35, 05, 05]

D802 DD33; [CB 37, 05, 05]

D802 DD34; [CB 39, 05, 05]

D802 DD35; [CB 3B, 05, 05]

D802 DD36; [CB 3D, 05, 05]

D802 DD37; [CB 3F, 05, 05]

D802 DD38; [CB 41, 05, 05]

D802 DD39; [CB 43, 05, 05]

D800 DF00; [CB 45, 05, 05]

D800 DF01; [CB 47, 05, 05]

D800 DF02; [CB 49, 05, 05]

D800 DF03; [CB 4B, 05, 05]

D800 DF04; [CB 4D, 05, 05]

D800 DF05; [CB 4F, 05, 05]

D800 DF06; [CB 51, 05, 05]

D800 DF07; [CB 53, 05, 05]

D800 DF08; [CB 55, 05, 05]

D800 DF09; [CB 57, 05, 05]

D800 DF0A; [CB 59, 05, 05]

D800 DF0B; [CB 5B, 05, 05]

D800 DF0C; [CB 5D, 05, 05]

D800 DF0D; [CB 5F, 05, 05]

D800 DF0E; [CB 61, 05, 05]

D800 DF0F; [CB 63, 05, 05]

D800 DF10; [CB 65, 05, 05]

D800 DF11; [CB 67, 05, 05]

D800 DF12; [CB 69, 05, 05]

D800 DF13; [CB 6B, 05, 05]

D800 DF14; [CB 6D, 05, 05]

D800 DF15; [CB 6F, 05, 05]

D800 DF16; [CB 71, 05, 05]

D800 DF17; [CB 73, 05, 05]

D800 DF18; [CB 75, 05, 05]

D800 DF19; [CB 77, 05, 05]

D800 DF1A; [CB 79, 05, 05]

D800 DF1B; [CB 7B, 05, 05]

D800 DF1C; [CB 7D, 05, 05]

D800 DF1D; [CB 7F, 05, 05]

D800 DF1E; [CB 81, 05, 05]

D800 DF30; [CB 83, 05, 05]

D800 DF31; [CB 85, 05, 05]

D800 DF32; [CB 87, 05, 05]

D800 DF33; [CB 89, 05, 05]

D800 DF34; [CB 8B, 05, 05]

D800 DF35; [CB 8D, 05, 05]

D800 DF36; [CB 8F, 05, 05]

D800 DF37; [CB 91, 05, 05]

D800 DF38; [CB 93, 05, 05]

D800 DF39; [CB 95, 05, 05]

D800 DF3A; [CB 97, 05, 05]

D800 DF3B; [CB 99, 05, 05]

D800 DF3C; [CB 9B, 05, 05]

D800 DF3D; [CB 9D, 05, 05]

D800 DF3E; [CB 9F, 05, 05]

D800 DF3F; [CB A1, 05, 05]

D800 DF40; [CB A3, 05, 05]

D800 DF41; [CB A5, 05, 05]

D800 DF42; [CB A7, 05, 05]

D800 DF43; [CB A9, 05, 05]

D800 DF44; [CB AB, 05, 05]

D800 DF45; [CB AD, 05, 05]

D800 DF46; [CB AF, 05, 05]

D800 DF47; [CB B1, 05, 05]

D800 DF48; [CB B3, 05, 05]

D800 DF49; [CB B5, 05, 05]

D800 DF4A; [CB B7, 05, 05]

D801 DC28; [CB B9, 05, 05]
D801 DC00; [CB B9, 05, 8F]

D801 DC29; [CB BB, 05, 05]
D801 DC01; [CB BB, 05, 8F]

D801 DC2A; [CB BD, 05, 05]
D801 DC02; [CB BD, 05, 8F]

D801 DC2B; [CB BF, 05, 05]
D801 DC03; [CB BF, 05, 8F]

D801 DC2C; [CB C1, 05, 05]
D801 DC04; [CB C1, 05, 8F]

D801 DC2D; [CB C3, 05, 05]
D801 DC05; [CB C3, 05, 8F]

D801 DC2E; [CB C5, 05, 05]
D801 DC06; [CB C5, 05, 8F]

D801 DC2F; [CB C7, 05, 05]
D801 DC07; [CB C7, 05, 8F]

D801 DC30; [CB C9, 05, 05]
D801 DC08; [CB C9, 05, 8F]

D801 DC31; [CB CB, 05, 05]
D801 DC09; [CB CB, 05, 8F]

D801 DC32; [CB CD, 05, 05]
D801 DC0A; [CB CD, 05, 8F]

D801 DC33; [CB CF, 05, 05]
D801 DC0B; [CB CF, 05, 8F]

D801 DC34; [CB D1, 05, 05]
D801 DC0C; [CB D1, 05, 8F]

D801 DC35; [CB D3, 05, 05]
D801 DC0D; [CB D3, 05, 8F]

D801 DC36; [CB D5, 05, 05]
D801 DC0E; [CB D5, 05, 8F]

D801 DC37; [CB D7, 05, 05]
D801 DC0F; [CB D7, 05, 8F]

D801 DC38; [CB D9, 05, 05]
D801 DC10; [CB D9, 05, 8F]

D801 DC39; [CB DB, 05, 05]
D801 DC11; [CB DB, 05, 8F]

D801 DC3A; [CB DD, 05, 05]
D801 DC12; [CB DD, 05, 8F]

D801 DC3B; [CB DF, 05, 05]
D801 DC13; [CB DF, 05, 8F]

D801 DC3C; [CB E1, 05, 05]
D801 DC14; [CB E1, 05, 8F]

D801 DC3D; [CB E3, 05, 05]
D801 DC15; [CB E3, 05, 8F]

D801 DC3E; [CB E5, 05, 05]
D801 DC16; [CB E5, 05, 8F]

D801 DC3F; [CB E7, 05, 05]
D801 DC17; [CB E7, 05, 8F]

D801 DC40; [CB E9, 05, 05]
D801 DC18; [CB E9, 05, 8F]

D801 DC41; [CB EB, 05, 05]
D801 DC19; [CB EB, 05, 8F]

D801 DC42; [CB ED, 05, 05]
D801 DC1A; [CB ED, 05, 8F]

D801 DC43; [CB EF, 05, 05]
D801 DC1B; [CB EF, 05, 8F]

D801 DC44; [CB F1, 05, 05]
D801 DC1C; [CB F1, 05, 8F]

D801 DC45; [CB F3, 05, 05]
D801 DC1D; [CB F3, 05, 8F]

D801 DC46; [CB F5, 05, 05]
D801 DC1E; [CB F5, 05, 8F]

D801 DC47; [CB F7, 05, 05]
D801 DC1F; [CB F7, 05, 8F]

D801 DC48; [CB F9, 05, 05]
D801 DC20; [CB F9, 05, 8F]

D801 DC49; [CB FB, 05, 05]
D801 DC21; [CB FB, 05, 8F]

D801 DC4A; [CB FD, 05, 05]
D801 DC22; [CB FD, 05, 8F]

D801 DC4B; [CC 05, 05, 05]
D801 DC23; [CC 05, 05, 8F]

D801 DC4C; [CC 07, 05, 05]
D801 DC24; [CC 07, 05, 8F]

D801 DC4D; [CC 09, 05, 05]
D801 DC25; [CC 09, 05, 8F]

D801 DC4E; [CC 0B, 05, 05]
D801 DC26; [CC 0B, 05, 8F]

D801 DC4F; [CC 0D, 05, 05]
D801 DC27; [CC 0D, 05, 8F]

D801 DC50; [CC 0F, 05, 05]

D801 DC51; [CC 11, 05, 05]

D801 DC52; [CC 13, 05, 05]

D801 DC53; [CC 15, 05, 05]

D801 DC54; [CC 17, 05, 05]

D801 DC55; [CC 19, 05, 05]

D801 DC56; [CC 1B, 05, 05]

D801 DC57; [CC 1D, 05, 05]

D801 DC58; [CC 1F, 05, 05]

D801 DC59; [CC 21, 05, 05]

D801 DC5A; [CC 23, 05, 05]

D801 DC5B; [CC 25, 05, 05]

D801 DC5C; [CC 27, 05, 05]

D801 DC5D; [CC 29, 05, 05]

D801 DC5E; [CC 2B, 05, 05]

D801 DC5F; [CC 2D, 05, 05]

D801 DC60; [CC 2F, 05, 05]

D801 DC61; [CC 31, 05, 05]

D801 DC62; [CC 33, 05, 05]

D801 DC63; [CC 35, 05, 05]

D801 DC64; [CC 37, 05, 05]

D801 DC65; [CC 39, 05, 05]

D801 DC66; [CC 3B, 05, 05]

D801 DC67; [CC 3D, 05, 05]

D801 DC68; [CC 3F, 05, 05]

D801 DC69; [CC 41, 05, 05]

D801 DC6A; [CC 43, 05, 05]

D801 DC6B; [CC 45, 05, 05]

D801 DC6C; [CC 47, 05, 05]

D801 DC6D; [CC 49, 05, 05]

D801 DC6E; [CC 4B, 05, 05]

D801 DC6F; [CC 4D, 05, 05]

D801 DC70; [CC 4F, 05, 05]

D801 DC71; [CC 51, 05, 05]

D801 DC72; [CC 53, 05, 05]

D801 DC73; [CC 55, 05, 05]

D801 DC74; [CC 57, 05, 05]

D801 DC75; [CC 59, 05, 05]

D801 DC76; [CC 5B, 05, 05]

D801 DC77; [CC 5D, 05, 05]

D801 DC78; [CC 5F, 05, 05]

D801 DC79; [CC 61, 05, 05]

D801 DC7A; [CC 63, 05, 05]

D801 DC7B; [CC 65, 05, 05]

D801 DC7C; [CC 67, 05, 05]

D801 DC7D; [CC 69, 05, 05]

D801 DC7E; [CC 6B, 05, 05]

D801 DC7F; [CC 6D, 05, 05]

D801 DC80; [CC 6F, 05, 05]

D801 DC81; [CC 71, 05, 05]

D801 DC82; [CC 73, 05, 05]

D801 DC83; [CC 75, 05, 05]

D801 DC84; [CC 77, 05, 05]

D801 DC85; [CC 79, 05, 05]

D801 DC86; [CC 7B, 05, 05]

D801 DC87; [CC 7D, 05, 05]

D801 DC88; [CC 7F, 05, 05]

D801 DC89; [CC 81, 05, 05]

D801 DC8A; [CC 83, 05, 05]

D801 DC8B; [CC 85, 05, 05]

D801 DC8C; [CC 87, 05, 05]

D801 DC8D; [CC 89, 05, 05]

D801 DC8E; [CC 8B, 05, 05]

D801 DC8F; [CC 8D, 05, 05]

D801 DC90; [CC 8F, 05, 05]

D801 DC91; [CC 91, 05, 05]

D801 DC92; [CC 93, 05, 05]

D801 DC93; [CC 95, 05, 05]

D801 DC94; [CC 97, 05, 05]

D801 DC95; [CC 99, 05, 05]

D801 DC96; [CC 9B, 05, 05]

D801 DC97; [CC 9D, 05, 05]

D801 DC98; [CC 9F, 05, 05]

D801 DC99; [CC A1, 05, 05]

D801 DC9A; [CC A3, 05, 05]

D801 DC9B; [CC A5, 05, 05]

D801 DC9C; [CC A7, 05, 05]

D801 DC9D; [CC A9, 05, 05]

D800 DC00; [CC AB, 05, 05]

D800 DC01; [CC AD, 05, 05]

D800 DC02; [CC AF, 05, 05]

D800 DC03; [CC B1, 05, 05]

D800 DC04; [CC B3, 05, 05]

D800 DC05; [CC B5, 05, 05]

D800 DC06; [CC B7, 05, 05]

D800 DC07; [CC B9, 05, 05]

D800 DC08; [CC BB, 05, 05]

D800 DC09; [CC BD, 05, 05]

D800 DC0A; [CC BF, 05, 05]

D800 DC0B; [CC C1, 05, 05]

D800 DC0D; [CC C3, 05, 05]

D800 DC0E; [CC C5, 05, 05]

D800 DC0F; [CC C7, 05, 05]

D800 DC10; [CC C9, 05, 05]

D800 DC11; [CC CB, 05, 05]

D800 DC12; [CC CD, 05, 05]

D800 DC13; [CC CF, 05, 05]

D800 DC14; [CC D1, 05, 05]

D800 DC15; [CC D3, 05, 05]

D800 DC16; [CC D5, 05, 05]

D800 DC17; [CC D7, 05, 05]

D800 DC18; [CC D9, 05, 05]

D800 DC19; [CC DB, 05, 05]

D800 DC1A; [CC DD, 05, 05]

D800 DC1B; [CC DF, 05, 05]

D800 DC1C; [CC E1, 05, 05]

D800 DC1D; [CC E3, 05, 05]

D800 DC1E; [CC E5, 05, 05]

D800 DC1F; [CC E7, 05, 05]

D800 DC20; [CC E9, 05, 05]

D800 DC21; [CC EB, 05, 05]

D800 DC22; [CC ED, 05, 05]

D800 DC23; [CC EF, 05, 05]

D800 DC24; [CC F1, 05, 05]

D800 DC25; [CC F3, 05, 05]

D800 DC26; [CC F5, 05, 05]

D800 DC28; [CC F7, 05, 05]

D800 DC29; [CC F9, 05, 05]

D800 DC2A; [CC FB, 05, 05]

D800 DC2B; [CC FD, 05, 05]

D800 DC2C; [CD 05, 05, 05]

D800 DC2D; [CD 07, 05, 05]

D800 DC2E; [CD 09, 05, 05]

D800 DC2F; [CD 0B, 05, 05]

D800 DC30; [CD 0D, 05, 05]

D800 DC31; [CD 0F, 05, 05]

D800 DC32; [CD 11, 05, 05]

D800 DC33; [CD 13, 05, 05]

D800 DC34; [CD 15, 05, 05]

D800 DC35; [CD 17, 05, 05]

D800 DC36; [CD 19, 05, 05]

D800 DC37; [CD 1B, 05, 05]

D800 DC38; [CD 1D, 05, 05]

D800 DC39; [CD 1F, 05, 05]

D800 DC3A; [CD 21, 05, 05]

D800 DC3C; [CD 23, 05, 05]

D800 DC3D; [CD 25, 05, 05]

D800 DC3F; [CD 27, 05, 05]

D800 DC40; [CD 29, 05, 05]

D800 DC41; [CD 2B, 05, 05]

D800 DC42; [CD 2D, 05, 05]

D800 DC43; [CD 2F, 05, 05]

D800 DC44; [CD 31, 05, 05]

D800 DC45; [CD 33, 05, 05]

D800 DC46; [CD 35, 05, 05]

D800 DC47; [CD 37, 05, 05]

D800 DC48; [CD 39, 05, 05]

D800 DC49; [CD 3B, 05, 05]

D800 DC4A; [CD 3D, 05, 05]

D800 DC4B; [CD 3F, 05, 05]

D800 DC4C; [CD 41, 05, 05]

